user_id,product_id,rating
2,20538,5
2,18028,3
2,21511,5
2,18071,3
2,17804,4
2,17941,1
2,17867,1
2,19338,5
2,17939,4
2,21229,2
2,18039,2
2,17873,4
2,20651,3
2,18010,5
2,17739,3
2,17926,4
2,18064,1
2,18073,5
2,17954,2
2,18057,1
2,17818,4
2,18087,5
2,20112,5
2,17803,1
2,17980,5
2,17968,1
2,17988,1
2,17763,4
2,18026,2
2,17950,4
2,18029,5
2,17917,2
2,19709,1
2,18007,3
2,17955,1
2,17822,3
2,18017,2
2,17811,2
2,20432,2
2,18078,3
2,18091,5
2,18028,2
2,17738,1
2,20260,2
2,21235,1
2,18033,3
2,17942,4
2,18003,1
2,18035,1
2,17959,5
2,17837,2
2,21196,4
2,20370,5
2,17947,4
2,18064,2
2,21645,5
2,17910,4
2,17907,2
2,18092,5
2,17966,2
2,17931,3
2,17955,4
2,21101,1
2,21138,4
2,20645,3
2,17707,5
2,17954,2
2,17876,2
2,18036,5
2,17911,5
2,17936,3
2,20653,4
2,18060,1
2,18002,4
2,21599,3
2,18074,1
2,17916,4
2,18090,3
2,17967,3
2,17968,4
2,21607,5
2,17767,3
2,18091,5
2,17935,2
2,18082,3
2,20115,1
2,20260,4
2,17942,1
2,17880,2
2,18076,5
2,18040,3
2,18031,1
2,18007,1
2,17977,3
2,17932,1
2,20200,1
2,18059,1
2,19329,4
2,17869,5
2,18023,3
2,20114,2
2,18004,2
2,21512,4
2,17789,2
2,18074,1
2,17775,2
2,17911,3
2,18056,4
2,18024,2
2,18038,1
2,18032,3
2,17740,4
2,18031,1
2,17924,3
2,18025,5
2,17825,5
2,18006,3
2,19572,3
2,17996,3
2,20111,2
2,18081,3
2,17933,2
2,17919,4
2,17737,3
2,21591,4
2,17925,1
2,20428,3
2,18068,1
2,18037,5
2,18077,4
2,17812,3
3,20204,2
3,17828,4
3,17940,5
3,17949,3
3,17985,3
3,20936,5
3,17916,2
3,17810,3
3,17827,5
3,18077,3
3,17817,2
3,20112,4
3,18051,4
3,19512,4
3,17909,4
3,17880,5
3,17826,4
3,21226,1
3,17933,5
3,17869,2
3,19329,5
3,21233,4
3,17791,2
3,17909,2
3,17936,4
3,18059,4
3,18085,1
3,17877,3
3,17910,4
3,18055,4
3,18037,4
3,18043,5
3,18052,2
3,21196,2
3,18031,1
3,17907,4
3,21597,2
3,20402,1
3,17992,4
3,17997,3
3,17813,3
3,18090,1
3,19167,3
3,17996,2
3,17872,1
3,18045,4
3,17924,4
3,19165,2
3,20129,4
3,17789,4
3,18069,4
3,19369,4
3,17908,2
3,18064,5
3,18082,1
3,18074,2
3,17952,2
3,18030,1
3,17818,2
3,18039,2
3,18019,4
3,18019,2
3,20651,4
3,19709,3
3,17931,2
3,17950,2
3,18021,5
3,17926,2
3,18000,2
3,17907,5
3,17738,2
3,17904,2
3,18062,5
3,18023,3
3,21101,5
3,18006,4
3,19171,1
3,18078,5
3,19378,5
3,17920,3
3,17736,1
3,18022,5
3,18004,2
3,19329,3
3,18034,5
3,17994,2
3,17734,1
3,17992,2
3,17947,1
3,18064,4
3,17918,5
3,17790,5
3,18067,1
3,20432,4
3,17955,4
3,17978,3
3,18056,4
3,17911,1
3,17915,2
3,17947,5
3,18032,5
3,18087,3
3,18037,3
3,18057,5
3,17741,2
3,17876,4
3,20260,1
3,17932,5
3,21632,1
3,20645,4
3,17873,2
3,17957,4
3,17919,1
3,17739,4
3,18068,3
3,18035,4
3,17961,5
3,18044,4
3,18007,2
3,17984,5
3,20653,5
3,18074,2
3,20370,1
3,21601,3
3,17775,4
3,17927,1
3,17848,3
3,17726,5
3,18010,1
3,17773,1
3,20274,4
3,18081,2
4,17938,3
4,19378,2
4,17932,1
4,20432,4
4,18022,4
4,18017,2
4,20370,2
4,18072,3
4,17703,2
4,17952,2
4,21605,5
4,17968,3
4,18057,3
4,20260,4
4,17789,1
4,18081,1
4,18060,2
4,18045,3
4,17818,2
4,17916,5
4,18090,1
4,17785,2
4,17967,5
4,17705,1
4,18092,5
4,17911,2
4,17988,5
4,17957,2
4,18030,2
4,18064,3
4,19709,2
4,17760,4
4,17935,4
4,17802,4
4,18022,4
4,18045,1
4,17978,5
4,17956,1
4,18090,1
4,17966,3
4,17980,2
4,18091,5
4,18002,5
4,17775,5
4,18003,2
4,17804,2
4,19516,4
4,17742,4
4,18028,5
4,21196,3
4,17783,4
4,17935,1
4,17906,2
4,17739,1
4,18046,1
4,17848,2
4,18026,1
4,17756,1
4,17951,3
4,17939,1
4,18082,1
4,17791,4
4,18009,5
4,18069,5
4,17961,3
4,17801,4
4,18010,5
4,18030,5
4,21066,1
4,17876,5
4,18025,4
4,17869,3
4,18033,2
4,18055,5
4,18085,1
4,17912,3
4,21601,5
4,17992,5
4,17947,3
4,17920,2
4,17917,1
4,18067,4
4,17755,3
4,17889,4
4,20280,4
4,17734,4
4,18032,5
4,21645,2
4,17726,5
4,19338,3
4,18039,5
4,21595,5
4,17813,2
4,18021,5
4,17910,3
4,17996,2
4,17803,2
4,17904,1
4,17936,3
4,18033,4
4,17908,5
4,17736,3
4,18048,4
4,18011,2
4,18046,1
4,18057,5
4,21514,1
4,18036,2
4,18081,5
4,17966,4
4,18011,4
4,17952,3
4,18019,4
4,20649,5
4,17909,3
4,20129,2
4,19369,2
4,17824,3
4,17826,4
4,20204,1
4,17929,4
4,18078,5
4,17941,4
4,18000,2
4,17870,2
4,17867,1
4,18035,2
4,17965,4
4,17919,5
4,18048,4
4,17954,4
4,21101,1
4,17924,3
5,20538,1
5,17907,1
5,17996,4
5,18044,2
5,17955,4
5,17742,5
5,18000,4
5,19165,1
5,17942,5
5,17910,5
5,17763,2
5,18037,3
5,20651,3
5,17764,1
5,20432,5
5,18036,3
5,18071,2
5,17918,4
5,17837,4
5,20276,4
5,17919,4
5,17937,2
5,18035,4
5,17941,4
5,17966,1
5,18051,3
5,18054,3
5,18081,4
5,18058,2
5,18081,5
5,17985,2
5,21380,3
5,18002,4
5,18062,5
5,20112,1
5,18036,3
5,21511,3
5,17707,1
5,18040,3
5,17900,5
5,21591,1
5,20280,1
5,17951,2
5,17912,2
5,18090,2
5,17973,5
5,17956,3
5,21514,3
5,17740,3
5,18034,4
5,17906,1
5,18010,5
5,17963,4
5,21066,3
5,18027,5
5,18026,4
5,20936,2
5,18006,4
5,17975,1
5,17758,2
5,17933,4
5,17906,5
5,18068,2
5,18003,5
5,17950,2
5,17895,1
5,18004,5
5,17980,1
5,18055,5
5,17978,4
5,18072,5
5,17932,3
5,17775,1
5,17746,5
5,17756,1
5,18052,1
5,18043,2
5,17965,1
5,20200,4
5,18039,2
5,19171,3
5,17867,5
5,17877,3
5,21597,2
5,21064,4
5,20204,3
5,17924,4
5,17935,5
5,17785,5
5,17929,1
5,17922,4
5,18058,4
5,21101,4
5,18046,1
5,17936,5
5,18035,4
5,19167,2
5,18011,3
5,18092,3
5,21607,1
6,21512,1
6,19514,4
6,17952,4
6,17992,5
6,18034,5
6,18057,5
6,17707,1
6,17996,2
6,21607,1
6,21597,5
6,18052,3
6,17947,2
6,17756,4
6,17980,2
6,17889,4
6,18069,2
6,18087,5
6,17867,4
6,18033,2
6,18017,4
6,17826,1
6,17734,2
6,18085,4
6,18077,4
6,17803,5
6,17994,4
6,17801,3
6,21632,3
6,17818,4
6,17956,1
6,18048,1
6,18074,2
6,18056,4
6,18000,2
6,20276,3
6,17817,3
6,18057,3
6,17812,3
6,17924,2
6,18025,1
6,17737,5
6,17929,1
6,21591,4
6,18090,5
6,17920,4
6,17705,4
6,18081,2
6,18078,2
6,18060,4
6,18004,5
6,17911,4
6,17825,1
6,17985,2
6,17977,1
6,17918,4
6,19512,1
6,17760,1
6,18092,1
6,17703,1
6,18037,4
6,18037,5
6,17957,1
6,17967,2
6,17870,2
6,17942,2
6,18006,2
6,18019,5
6,17959,3
6,17802,3
6,18032,4
6,17988,3
6,18006,1
6,18082,4
6,18038,3
6,18024,4
6,18045,5
6,18007,3
6,18051,5
6,18058,1
6,17785,1
6,17876,5
6,18046,3
6,17977,5
6,18060,1
6,18021,5
6,21101,1
6,18029,1
6,21229,5
6,18002,4
6,20274,4
6,18046,5
6,17709,2
6,17988,2
6,17755,2
6,21593,4
6,18039,5
6,18064,1
6,18048,2
6,18030,1
6,17794,5
6,17951,5
6,20280,3
6,18091,4
6,17963,5
6,20260,1
6,19572,2
6,17984,1
6,17939,1
6,17940,5
6,17997,5
6,18051,2
6,17872,3
6,18043,4
6,18036,5
6,21509,1
6,17997,5
6,17966,3
6,20195,1
6,17919,4
6,21645,5
6,17783,5
6,17875,3
6,20129,1
6,17936,3
6,17912,2
6,17912,2
6,17739,3
6,18077,4
6,18033,1
6,18027,2
6,18035,4
6,17837,4
6,18073,2
6,17992,2
6,20260,4
6,21235,4
6,17746,3
6,17962,1
6,17822,3
7,17994,4
7,17906,1
7,17741,2
7,17826,1
7,21064,5
7,17988,5
7,18002,4
7,20200,2
7,17950,5
7,18091,2
7,17977,4
7,17791,2
7,17931,2
7,17912,2
7,17910,1
7,18036,3
7,19514,2
7,17877,1
7,21514,1
7,18068,2
7,18092,1
7,18056,1
7,18082,4
7,17926,2
7,17957,3
7,17811,3
7,18006,1
7,17997,5
7,21138,4
7,17968,5
7,21196,4
7,18072,5
7,17951,2
7,17707,5
7,18062,3
7,18031,5
7,17973,3
7,18045,4
7,18000,4
7,18048,5
7,17962,5
7,17738,1
7,18017,2
7,17933,2
7,17994,2
7,18024,3
7,17803,3
7,17775,4
7,19378,4
7,18003,1
7,18090,2
7,18064,5
7,17984,3
7,17817,3
7,18062,4
7,17935,2
7,18025,5
7,17936,1
7,18085,1
7,17925,4
7,17766,5
7,17804,4
7,20112,4
7,18019,3
7,17927,5
7,21507,4
7,18030,5
7,17909,3
7,17927,5
7,18027,3
7,17711,1
7,18051,2
7,18069,1
7,17920,1
7,18073,4
7,17869,4
7,18022,4
7,17919,5
7,18019,4
7,18037,4
7,20260,5
7,17916,1
7,19378,4
7,17837,3
7,17950,5
7,17952,4
7,17951,3
7,18082,4
7,17918,3
7,17961,2
7,18060,5
7,21512,1
7,18028,2
7,18037,4
7,17709,1
7,18029,5
7,21605,2
7,17915,4
7,18057,3
7,18056,2
7,17932,2
7,17985,4
7,18004,2
7,18058,2
7,19369,3
7,17822,4
7,17898,2
7,18046,1
7,17895,4
7,17801,5
7,17908,4
7,18044,4
7,18052,1
7,17961,2
7,21597,1
7,18087,1
7,17940,3
8,19329,2
8,18037,1
8,18035,3
8,17968,1
8,21601,4
8,21511,3
8,21603,3
8,18027,3
8,17904,1
8,17922,5
8,18085,5
8,17900,2
8,17777,2
8,17935,1
8,17997,1
8,18048,4
8,17906,3
8,18019,3
8,17984,3
8,18090,2
8,19369,3
8,18031,5
8,17910,2
8,18009,5
8,17985,5
8,17920,3
8,17739,5
8,18022,4
8,18006,4
8,17820,4
8,18081,4
8,21064,3
8,18021,3
8,17814,4
8,17925,1
8,17741,5
8,18024,1
8,17932,3
8,17950,1
8,17794,5
8,20280,1
8,20195,4
8,17824,4
8,17804,4
8,18069,1
8,18068,5
8,17954,1
8,17933,1
8,18092,4
8,17938,4
8,18078,4
8,18067,5
8,17873,4
8,18003,5
8,21591,2
8,18059,3
8,17935,4
8,17941,3
8,18054,4
8,18085,4
8,17939,3
8,21605,5
8,17909,5
8,17889,5
8,18029,2
8,18025,5
8,18011,4
8,17940,3
8,21066,3
8,18036,5
8,17822,4
8,21023,1
8,18035,4
8,20278,2
8,21593,2
8,17912,3
8,17709,2
8,17918,1
8,17956,5
8,17870,4
8,17872,4
8,17940,2
8,17876,3
8,21196,3
8,17954,4
8,18038,5
8,17803,4
8,18056,5
8,18004,3
8,17817,4
8,18087,2
8,21599,2
8,17962,2
8,17967,2
8,18072,3
8,17912,3
8,18032,2
8,21507,1
8,17911,3
8,21380,2
8,20649,2
9,17951,4
9,17968,5
9,18006,4
9,18039,2
9,21196,1
9,18067,2
9,18076,2
9,18085,2
9,18034,5
9,17755,1
9,21605,1
9,18032,4
9,17889,3
9,18043,1
9,18082,3
9,19165,5
9,21101,5
9,18045,5
9,19338,1
9,18019,5
9,18017,3
9,17791,1
9,18062,5
9,17936,3
9,18060,2
9,21593,2
9,18030,5
9,18072,3
9,17813,4
9,18076,2
9,17739,4
9,18052,3
9,18028,5
9,18006,4
9,18090,4
9,18003,4
9,17810,5
9,18007,3
9,17803,2
9,17784,5
9,17925,3
9,21233,4
9,17977,1
9,17826,1
9,17941,5
9,17959,2
9,18026,4
9,17705,1
9,21601,3
9,18054,1
9,18017,4
9,17848,1
9,17898,2
9,17811,5
9,17922,4
9,18087,3
9,19167,3
9,21595,4
9,18074,1
9,18009,1
9,18024,2
9,18004,4
9,17961,2
9,17777,4
9,18029,3
9,17984,3
9,17741,5
9,18044,4
9,17988,5
9,17994,5
9,18027,2
9,17955,1
9,17917,4
9,21597,4
9,18056,5
9,17746,4
9,19329,2
9,17912,5
9,17975,4
9,21229,5
9,19329,2
9,20653,3
9,18002,2
9,21514,2
9,18044,1
9,17926,4
9,21591,1
9,18081,4
9,17967,3
9,17906,2
9,17908,5
9,17939,3
9,17756,1
9,19572,3
9,21643,5
9,20370,3
9,17760,3
9,17774,1
9,18090,1
9,19378,3
9,17931,2
9,20936,1
9,17957,4
9,17992,2
9,18037,5
9,17867,1
9,18073,4
9,17966,1
9,18077,3
9,17734,2
9,17961,3
9,21607,5
9,17926,5
9,17917,2
9,20936,5
9,17764,2
9,18069,1
9,21066,1
9,18082,2
9,17939,4
9,18024,1
9,17935,2
9,20195,3
9,20276,4
9,18022,1
9,21064,1
9,18011,5
9,17929,2
10,17940,3
10,17783,3
10,18056,3
10,18057,3
10,18006,5
10,18055,3
10,17824,1
10,21511,1
10,17794,4
10,17959,4
10,17726,4
10,17814,1
10,20649,5
10,18027,2
10,18007,4
10,18036,4
10,20276,3
10,17922,4
10,17876,1
10,18069,2
10,18004,2
10,18036,1
10,17937,1
10,18058,4
10,17962,1
10,17919,5
10,17709,1
10,17919,1
10,18074,2
10,20645,5
10,18017,4
10,18090,5
10,17907,5
10,17818,5
10,17774,5
10,17812,5
10,21607,3
10,20260,2
10,17904,2
10,18007,3
10,18062,1
10,17925,5
10,17703,2
10,17992,4
10,21601,3
10,18051,4
10,17927,5
10,17936,4
10,17736,1
10,17967,4
10,17939,2
10,21235,5
10,21632,5
10,18027,5
10,18003,3
10,18033,3
10,17985,5
10,20936,2
10,18030,5
10,18045,1
10,21066,2
10,17825,4
10,17932,4
10,17819,2
10,21591,1
10,20538,5
10,18087,3
10,18081,5
10,17925,3
10,20651,4
10,17867,5
10,21023,4
10,17880,3
10,18060,5
10,21605,2
10,17992,5
10,17927,3
10,17996,5
10,17918,3
10,18034,5
10,18082,3
10,17817,2
10,18059,5
10,18039,3
10,17955,5
10,17918,2
10,17968,4
10,18010,1
10,18058,5
10,18032,1
10,18085,4
10,17869,5
10,18092,4
10,18045,3
10,18056,2
10,18044,2
10,18037,5
10,21507,5
10,18064,5
10,19572,1
10,17942,2
10,17950,2
10,21514,4
10,18068,4
11,18030,3
11,18064,5
11,17915,3
11,17818,3
11,18017,5
11,19572,4
11,21632,2
11,17912,4
11,17956,2
11,21196,1
11,18010,5
11,17985,3
11,17740,4
11,18007,1
11,18092,4
11,21601,4
11,18091,1
11,17826,3
11,21066,5
11,17952,2
11,17872,3
11,17977,2
11,17726,4
11,17957,2
11,18028,1
11,20200,2
11,20649,3
11,17967,2
11,18056,1
11,17773,4
11,18034,3
11,21157,1
11,17802,4
11,21023,2
11,21514,1
11,20260,2
11,18019,3
11,18027,1
11,19329,5
11,17756,4
11,17985,1
11,19171,1
11,18027,4
11,18081,5
11,17910,4
11,17929,2
11,21511,2
11,17711,2
11,17947,5
11,17937,5
11,18057,3
11,18056,5
11,18051,1
11,17784,5
11,17766,3
11,20206,4
11,20274,2
11,17936,4
11,17736,4
11,17817,3
11,17907,4
11,18019,3
11,17801,2
11,17737,5
11,18087,4
11,17931,2
11,21229,3
11,17791,4
11,19514,1
11,18076,1
11,18037,1
11,17760,1
11,19167,2
11,20111,3
11,17742,1
11,18003,4
11,18054,2
11,17992,3
11,18048,4
11,17927,3
11,20936,4
11,18074,3
11,17961,4
11,17819,4
11,17959,2
11,21233,3
11,17763,2
11,17900,4
11,18062,3
11,19369,4
11,18071,2
11,18045,3
11,19369,2
11,18059,3
11,18043,3
11,17911,2
11,17950,1
11,17709,3
11,17968,1
11,17904,5
11,18039,1
11,17925,1
11,18076,1
11,20645,4
11,17814,4
11,17996,4
11,17933,4
11,20129,4
11,18030,4
11,17967,5
11,18032,1
11,17870,2
11,18077,5
11,17785,4
11,18057,1
11,17811,3
11,18002,2
11,18090,4
11,18043,1
11,17968,5
11,18068,3
11,17825,1
11,17908,3
11,21599,4
11,18059,1
11,17734,5
11,18074,1
11,17790,3
11,18004,3
11,17904,1
11,18022,3
11,20538,1
11,18023,4
11,20402,2
11,17935,2
11,17828,4
11,17777,3
11,17895,4
11,17820,4
12,18076,5
12,21514,2
12,18025,3
12,17951,2
12,17994,2
12,17949,2
12,18072,2
12,18033,4
12,17848,5
12,18009,2
12,17869,1
12,17936,4
12,17868,3
12,19369,5
12,18038,2
12,20112,5
12,17904,4
12,18031,3
12,17756,4
12,18077,1
12,19167,3
12,17746,3
12,18019,4
12,18085,3
12,21196,5
12,17933,4
12,21593,5
12,18004,5
12,17812,3
12,17952,3
12,17926,3
12,17966,4
12,19338,5
12,18004,2
12,18060,3
12,17910,4
12,18082,5
12,17760,3
12,21595,5
12,18086,3
12,19378,1
12,18077,1
12,18009,5
12,18032,1
12,18074,5
12,17819,4
12,17820,4
12,21591,3
12,17739,5
12,18072,1
12,17755,3
12,17764,2
12,17980,1
12,18054,2
12,21603,3
12,21632,5
12,17911,1
12,18052,3
12,17813,4
12,18074,1
12,17927,2
12,17912,2
12,17907,1
12,19378,5
12,20204,5
12,18006,1
12,19516,4
12,20129,2
12,18017,3
12,20936,1
12,18040,5
12,18092,2
12,17791,3
12,17919,4
12,19171,3
12,17907,3
12,20538,5
12,21599,1
12,21066,4
12,18017,5
12,17911,2
12,18027,2
12,17936,2
12,17985,2
12,17955,4
12,20278,3
12,18022,3
12,17992,2
12,18052,1
12,18090,5
12,18068,3
12,18086,1
12,18037,4
12,17738,3
12,18073,1
12,18092,1
12,18091,2
12,17803,4
12,18081,4
12,17938,4
12,19572,4
12,21064,5
12,17895,5
12,18030,2
12,17784,5
12,17952,1
12,17904,1
12,17827,3
12,17968,5
12,17925,5
12,17924,1
12,18045,2
12,18028,4
12,17906,2
12,18076,2
12,17790,2
12,17961,2
12,17822,5
12,17932,1
12,20280,5
13,17837,3
13,18052,1
13,17935,2
13,17959,2
13,18074,5
13,17932,1
13,21595,5
13,17968,2
13,18051,5
13,18071,3
13,20260,2
13,17977,3
13,18021,4
13,17825,3
13,17961,3
13,17997,4
13,18022,2
13,17773,5
13,21605,5
13,18011,4
13,21607,1
13,18029,1
13,18031,2
13,17908,4
13,17954,5
13,18056,1
13,17926,2
13,19338,2
13,17992,3
13,17911,3
13,17918,5
13,18077,5
13,18034,4
13,18033,3
13,17992,1
13,17824,5
13,19165,1
13,17950,1
13,17941,2
13,21380,4
13,17915,5
13,17811,1
13,18006,5
13,18054,4
13,18056,4
13,18039,1
13,18045,1
13,17900,3
13,17907,1
13,17785,5
13,17818,3
13,17705,4
13,17927,1
13,17922,3
13,17755,1
13,20649,2
13,17819,4
13,19369,3
13,17739,5
13,18068,1
13,18051,4
13,18076,2
13,17959,1
13,18046,1
13,17967,2
13,17822,1
13,18036,2
13,17794,2
13,17703,1
13,17919,2
13,18043,1
13,17904,1
13,17916,4
13,20936,3
13,18021,2
13,17952,4
13,18032,5
13,17766,1
13,17994,2
13,21064,5
13,18024,3
13,18032,4
13,17868,2
13,17803,1
13,17924,5
13,18090,5
13,17758,5
13,20206,5
13,17709,4
13,18048,3
13,18000,5
13,18055,1
13,19572,1
13,17965,5
13,17878,1
13,18019,2
13,17954,1
13,21157,3
13,17925,1
13,17956,2
13,17760,4
13,18086,5
13,17801,1
14,17916,2
14,18072,3
14,20649,2
14,17980,2
14,17711,1
14,20651,1
14,17927,3
14,18091,3
14,18034,1
14,17737,3
14,20370,5
14,17812,1
14,17774,1
14,18074,3
14,17784,2
14,18090,1
14,17760,5
14,17932,1
14,17918,4
14,17961,4
14,17924,2
14,18058,2
14,18048,2
14,18004,5
14,17955,3
14,18011,2
14,20653,4
14,18030,3
14,18058,5
14,17906,3
14,18044,1
14,17919,4
14,17739,4
14,17911,2
14,18011,4
14,18043,3
14,17954,3
14,18064,3
14,18025,4
14,17777,4
14,18003,4
14,17932,5
14,20280,4
14,17985,1
14,21066,5
14,19171,2
14,21645,5
14,17924,1
14,18017,5
14,20111,3
14,20936,5
14,18031,5
14,18085,3
14,21023,3
14,17802,4
14,20115,1
14,17925,3
14,21101,3
14,18032,3
14,17736,4
14,20260,1
14,17984,1
14,18091,2
14,17790,5
14,17952,5
14,21601,4
14,18039,2
14,17741,2
14,17911,3
14,18000,4
14,17927,1
14,18059,5
14,19709,2
14,20204,2
14,17908,3
14,17870,2
14,17918,3
14,18024,4
14,17740,4
14,17936,2
14,20112,1
14,18081,4
14,17738,1
14,19516,5
14,18028,3
14,17978,4
14,21605,1
14,17933,4
14,17709,2
14,18056,3
14,18006,1
14,17876,2
14,20276,4
14,17813,1
14,20206,2
14,19329,5
14,21599,1
14,18021,1
14,18022,2
14,19378,3
14,17764,3
14,17814,2
14,17906,2
14,17933,1
14,17917,2
14,17949,3
14,17941,4
14,17910,5
14,18085,5
14,20195,2
14,17908,4
14,17942,4
14,18064,2
14,18092,3
14,18007,1
14,18077,3
14,17938,2
14,17959,4
14,21591,1
14,20647,4
14,18006,1
14,17937,5
14,17875,2
14,18037,5
14,18036,5
14,18071,4
14,19167,5
14,18004,3
14,18027,1
14,17818,1
14,18038,2
14,18067,3
14,17967,5
15,17961,3
15,18046,3
15,20936,2
15,19165,4
15,18021,5
15,17907,1
15,18006,2
15,17988,4
15,17742,5
15,19167,3
15,19171,1
15,18059,1
15,17826,3
15,18090,5
15,21601,5
15,17820,1
15,18035,1
15,20280,5
15,18032,2
15,17740,5
15,17726,4
15,21509,5
15,17909,4
15,18027,2
15,17777,1
15,17931,1
15,17962,3
15,17785,1
15,18044,2
15,21507,3
15,17988,1
15,18002,3
15,17994,4
15,18010,4
15,21380,2
15,17992,2
15,17968,3
15,18077,1
15,17967,3
15,17739,5
15,18091,1
15,18031,5
15,17755,4
15,17794,1
15,19369,1
15,18023,4
15,18090,5
15,18024,1
15,18059,1
15,17766,1
15,17937,4
15,18004,4
15,21196,5
15,17927,4
15,17812,1
15,17977,3
15,20204,4
15,17803,5
15,18002,4
15,17929,1
15,18019,5
15,18076,3
15,20112,3
15,17931,1
15,18073,4
15,17959,3
15,21593,1
15,17977,1
15,17784,4
15,17764,3
15,20651,4
15,20129,3
15,17978,5
15,20647,2
15,20206,3
15,18081,2
15,17925,2
15,21511,5
15,17738,2
15,18074,5
15,18000,1
15,18040,5
15,21226,3
15,17825,4
15,17758,5
15,18011,5
15,17906,1
15,17957,5
15,18064,4
15,17996,5
15,20278,4
15,17950,5
15,18056,2
15,17763,2
15,17876,4
15,18017,2
15,18087,3
15,17942,4
15,17911,1
15,18060,3
15,17941,5
15,20274,4
15,19516,1
15,20936,4
15,19329,4
15,18081,2
15,17917,1
15,20653,1
15,20428,1
15,17848,3
15,17906,5
15,21157,2
15,18029,1
15,18085,2
15,17967,1
15,18031,4
15,18092,5
15,17880,3
15,18073,3
15,18028,3
15,17952,2
15,18007,2
15,18024,4
15,17949,2
15,17736,5
15,21591,3
15,17951,2
15,17939,3
15,18064,3
15,17709,2
15,18085,4
15,21066,4
15,17875,3
15,18082,1
15,17940,4
15,18082,2
15,21607,5
15,17918,3
15,21603,5
15,17966,3
15,18029,3
16,18039,1
16,17812,2
16,20653,5
16,18055,4
16,17978,4
16,17827,4
16,18081,5
16,17746,2
16,17924,3
16,17760,2
16,18091,3
16,17873,3
16,17980,1
16,17967,5
16,17968,4
16,18046,3
16,17889,5
16,18077,1
16,18051,1
16,17726,5
16,20432,1
16,18045,5
16,18090,3
16,17789,3
16,18087,4
16,18030,4
16,17931,2
16,18060,5
16,17935,2
16,17915,5
16,17775,1
16,17773,1
16,17909,1
16,17813,3
16,17994,1
16,17955,5
16,17967,3
16,17950,2
16,17811,3
16,17956,4
16,17820,1
16,18039,1
16,17997,3
16,17764,2
16,18092,1
16,17801,5
16,18073,2
16,21380,3
16,17919,3
16,17767,3
16,18010,3
16,18040,3
16,18004,1
16,17933,4
16,20936,5
16,17959,1
16,18004,4
16,17940,2
16,20115,5
16,17814,2
16,17965,5
16,21593,3
16,20428,3
16,18007,1
16,18086,1
16,19369,4
16,17952,1
16,19167,4
16,18027,2
16,18027,4
16,18035,2
16,17900,5
16,17947,4
16,17794,4
16,21511,4
16,17755,2
16,17936,5
16,17931,5
16,17996,4
16,17975,1
16,18029,5
16,18044,3
16,17803,2
16,18025,3
16,17955,5
16,17937,4
16,20274,3
16,17929,4
16,17985,4
16,20114,4
16,21196,5
16,17925,3
16,17927,3
16,17910,4
16,17985,4
16,17940,4
16,18085,2
16,18060,3
16,20204,4
16,17869,1
16,18078,5
16,17758,5
16,17961,4
16,18087,1
16,17734,3
16,19171,4
16,20260,3
16,18017,1
16,19329,4
16,18030,4
16,18068,3
16,21591,4
16,17918,3
16,18033,1
16,20647,3
16,21599,4
16,21605,1
16,18045,3
16,17824,1
16,18011,3
16,18074,5
